beta,seed,model_key,model_label,n,train_m,sigma,K,elite_frac,elite_total_count,elite_unseen_count,train_unique_count,iqp_steps,classical_steps,transformer_variant,transformer_d_model,transformer_heads,transformer_layers,transformer_dim_ff,transformer_epochs,maxent_steps,KL_pstar_to_q,quality_coverage_Q1000,quality_coverage_Q2000,quality_coverage_Q5000
1.8,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,180,25,600,600,medium,32,4,1,64,600,600,0.655248978844126,0.0003363574156706736,0.0003294575827408348,0.0003104147273518949
1.9,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,187,17,600,600,medium,32,4,1,64,600,600,0.13591068483777166,0.0145255118735571,0.010063530357265243,0.005920513849413423
1.9,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,187,17,600,600,medium,32,4,1,64,600,600,0.40524579994082155,0.009609551896195043,0.008040141192266072,0.005631535301496253
1.9,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,187,17,600,600,medium,32,4,1,64,600,600,0.6252410496442329,0.0037178899523820997,0.00285203457604361,0.0017163578372063404
1.9,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,187,17,600,600,medium,32,4,1,64,600,600,0.32507017144862316,0.012894945020948515,0.010231674263440477,0.006949003668660547
1.9,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,187,17,600,600,medium,32,4,1,64,600,600,0.7746252708789501,8.569438620793013e-05,8.525383588223179e-05,8.395452532418301e-05
1.9,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.1261308105496378,0.01398140769638283,0.00971983785049183,0.005777671170561889
1.9,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.41345969466952515,0.007586269647751348,0.00653713860711216,0.004884418363359211
1.9,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.6066901925941754,0.005472362736615713,0.003687998158240962,0.002004462793112915
1.9,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.19326387297833275,0.012013151017511697,0.009379655283712417,0.006126857809531017
1.9,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.9141091276258493,0.00018775246130221367,0.00017488723428724562,0.0001438058465372543
1.9,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,186,18,600,600,medium,32,4,1,64,600,600,0.1624796160149158,0.014331739525768526,0.010320075658368922,0.006187391523463613
1.9,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,186,18,600,600,medium,32,4,1,64,600,600,0.42306155447192384,0.009302474968382149,0.007986656823557555,0.005840141634058644
1.9,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,186,18,600,600,medium,32,4,1,64,600,600,0.66785037277784,0.001028667968199938,0.0009423472163878371,0.0007522459467853971
1.9,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,186,18,600,600,medium,32,4,1,64,600,600,0.3127880544999338,0.005424112622965193,0.0048086645444203584,0.0036184956096608047
1.9,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,186,18,600,600,medium,32,4,1,64,600,600,0.608424265606039,5.4537776701989e-05,5.4187865749989684e-05,5.31614485317029e-05
1.9,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,191,13,600,600,medium,32,4,1,64,600,600,0.38364588888524565,0.007789087406679138,0.0053087650841432575,0.002996095394395023
1.9,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,191,13,600,600,medium,32,4,1,64,600,600,0.4828352085696604,0.004558006591727427,0.0036286422160501674,0.0026929077468302908
1.9,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,191,13,600,600,medium,32,4,1,64,600,600,1.0175853386380067,0.0020911289110420728,0.001353420995196399,0.0007005715709624427
1.9,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,191,13,600,600,medium,32,4,1,64,600,600,0.3263221820943164,0.005926846559416206,0.004959581791564588,0.0036650008585395527
1.9,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,191,13,600,600,medium,32,4,1,64,600,600,0.9721834316034629,3.2887178047613205e-05,3.266178931228097e-05,3.200112827548063e-05
1.9,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,193,12,600,600,medium,32,4,1,64,600,600,0.21795347423162725,0.008896004702584752,0.006562652538950639,0.0039803393123913
1.9,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,193,12,600,600,medium,32,4,1,64,600,600,0.5000552514008094,0.004484297947485936,0.003990832789241184,0.003162985954439681
1.9,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,193,12,600,600,medium,32,4,1,64,600,600,0.8109604136827095,0.00040301589332607354,0.00039149848652664086,0.00036040586898806695
1.9,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,193,12,600,600,medium,32,4,1,64,600,600,0.4447739239879372,0.002383316641921623,0.0020715364447997245,0.0015648825309905233
1.9,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,193,12,600,600,medium,32,4,1,64,600,600,2.0627258513343625,3.417942869621271e-09,3.4179382539245573e-09,3.4179244071896875e-09
1.9,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,185,21,600,600,medium,32,4,1,64,600,600,0.12860662184824345,0.0164955444563411,0.011861808030637485,0.007215945565555498
1.9,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,185,21,600,600,medium,32,4,1,64,600,600,0.4486292374411497,0.007262771306477027,0.006270584003505461,0.0048476416073887215
1.9,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,185,21,600,600,medium,32,4,1,64,600,600,0.7430666246639728,0.0007696087036163859,0.0007214451153790711,0.0006095936837874278
1.9,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,185,21,600,600,medium,32,4,1,64,600,600,0.31246319385469296,0.006953684820620689,0.006204455616038673,0.004857368030353468
1.9,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,185,21,600,600,medium,32,4,1,64,600,600,0.7459707762509749,0.0009001416165967545,0.0008087014904309878,0.0006160403785497141
1.9,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,183,23,600,600,medium,32,4,1,64,600,600,0.09544914729926635,0.020796068936811914,0.014913078143194038,0.008909402553301957
1.9,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,183,23,600,600,medium,32,4,1,64,600,600,0.4314054978687308,0.012611398203893292,0.010513442540025899,0.007516923748795792
1.9,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,183,23,600,600,medium,32,4,1,64,600,600,0.5966449593780423,0.006230965636059558,0.004525621193289069,0.0027125108502111506
1.9,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,183,23,600,600,medium,32,4,1,64,600,600,0.184974432806664,0.012590713936963347,0.009986240189385997,0.006773768578869289
1.9,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,183,23,600,600,medium,32,4,1,64,600,600,0.5186490660661446,0.00014500821099050774,0.00014346724288224688,0.0001390077288217643
1.9,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.17438777272216652,0.012560946656500557,0.009347554820363396,0.005682938108487215
1.9,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.40359617405008663,0.008565311233491897,0.007194762861112423,0.005256046219316738
1.9,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.5690595857928579,0.0024834112301500397,0.0018837432994430986,0.0011349254102021092
1.9,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.2044150495734252,0.010814013349173819,0.009066922557046763,0.006281294177238145
1.9,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,185,19,600,600,medium,32,4,1,64,600,600,0.5695522232771155,0.00039892136176368986,0.0003583219731038635,0.000274341544171189
1.9,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,182,23,600,600,medium,32,4,1,64,600,600,0.11600786805929124,0.017573913765005764,0.012751177431372164,0.0076449522396487765
1.9,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,182,23,600,600,medium,32,4,1,64,600,600,0.4055212396274086,0.0123256826761393,0.01006790871043779,0.006897576365610669
1.9,109,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,182,23,600,600,medium,32,4,1,64,600,600,0.5316322925576018,0.0037569436411882618,0.002793328840237029,0.001782536149410819
1.9,109,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,182,23,600,600,medium,32,4,1,64,600,600,0.14968035884281108,0.010485996946248306,0.008489087582924805,0.005741324556258464
1.9,109,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,182,23,600,600,medium,32,4,1,64,600,600,0.5459890913634695,0.00011081982028473935,0.00010988120239779986,0.00010716367743897879
1.9,110,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,184,21,600,600,medium,32,4,1,64,600,600,0.2459746401664724,0.013098930463596347,0.009251775155508369,0.005338249858561242
1.9,110,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,184,21,600,600,medium,32,4,1,64,600,600,0.4317740232763287,0.006885289691297846,0.005829734064270111,0.0044104636148395455
1.9,110,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,184,21,600,600,medium,32,4,1,64,600,600,0.5893387337802035,0.0026247769773241492,0.001986274424011307,0.0012985168137851638
1.9,110,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,184,21,600,600,medium,32,4,1,64,600,600,0.1846097757956892,0.013254166887778331,0.01100956341507697,0.007440956017762287
1.9,110,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,184,21,600,600,medium,32,4,1,64,600,600,0.5805651384684456,0.00037563176545330124,0.0003472110226146226,0.00028320516588435776
2.0,101,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,189,15,600,600,medium,32,4,1,64,600,600,0.12271400534944543,0.007136662551561136,0.005583457834934432,0.0036837319908455783
2.0,101,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,189,15,600,600,medium,32,4,1,64,600,600,0.3726004394772212,0.004950208583298265,0.004427146421055609,0.0033720466795942655
2.0,101,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,189,15,600,600,medium,32,4,1,64,600,600,0.6625781577878121,0.0015070856253860238,0.0013241789594917305,0.0009488881183418519
2.0,101,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,189,15,600,600,medium,32,4,1,64,600,600,0.3291728190528006,0.008204089620437238,0.006795296915836713,0.004909655580517117
2.0,101,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,189,15,600,600,medium,32,4,1,64,600,600,0.7816477115496148,0.00046595765381088816,0.00039849574004983637,0.0002711284365373831
2.0,102,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,190,14,600,600,medium,32,4,1,64,600,600,0.18941828747418363,0.010907949718921917,0.007391726584026985,0.004127599392157577
2.0,102,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,190,14,600,600,medium,32,4,1,64,600,600,0.40100369842843225,0.005383626171513923,0.004352898441530508,0.0031787092835386427
2.0,102,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,190,14,600,600,medium,32,4,1,64,600,600,0.7539209084907127,0.0004832001823588936,0.00046802741716242096,0.00042832049601612053
2.0,102,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,190,14,600,600,medium,32,4,1,64,600,600,0.30468622958488356,0.010286250531747037,0.008198362112281256,0.005525851242649667
2.0,102,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,190,14,600,600,medium,32,4,1,64,600,600,0.9316699679766038,2.9727482243780524e-05,2.944468637679032e-05,2.8622093918627044e-05
2.0,103,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,182,22,600,600,medium,32,4,1,64,600,600,0.12167513610715242,0.01657613126140616,0.012141415264158198,0.007145570246296341
2.0,103,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,182,22,600,600,medium,32,4,1,64,600,600,0.3804050081944492,0.009388134688408973,0.007967830191540778,0.00577583989845326
2.0,103,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,182,22,600,600,medium,32,4,1,64,600,600,0.4758957395751402,0.00501303690588899,0.0033223963437719385,0.001867467304610833
2.0,103,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,182,22,600,600,medium,32,4,1,64,600,600,0.2906420750619984,0.010304003839595151,0.008778424404452369,0.00635020776300477
2.0,103,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,182,22,600,600,medium,32,4,1,64,600,600,0.6756506210448244,2.473442082047783e-05,2.456573538926099e-05,2.4071709598238256e-05
2.0,104,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,194,10,600,600,medium,32,4,1,64,600,600,0.29802115177789024,0.006129288304175168,0.004199454302382159,0.0023348812633183762
2.0,104,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,194,10,600,600,medium,32,4,1,64,600,600,0.44493385350027576,0.001709961820170069,0.0016496406691326568,0.0014948628978769158
2.0,104,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,194,10,600,600,medium,32,4,1,64,600,600,0.7056314300046025,8.353740661949705e-05,8.293996158024608e-05,8.119542541832123e-05
2.0,104,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,194,10,600,600,medium,32,4,1,64,600,600,0.29417231079746586,0.004878159730410916,0.004027959025239386,0.002892238344700988
2.0,104,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,194,10,600,600,medium,32,4,1,64,600,600,0.7651512804943631,4.934739381727282e-06,4.923703601879714e-06,4.890802999430477e-06
2.0,105,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,188,16,600,600,medium,32,4,1,64,600,600,0.11366863514994537,0.010733123240140058,0.007853539073427994,0.004719248646959401
2.0,105,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,188,16,600,600,medium,32,4,1,64,600,600,0.39814538576552627,0.004431255842710089,0.003977637502701534,0.0031414520564100323
2.0,105,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,188,16,600,600,medium,32,4,1,64,600,600,0.5308987417090659,0.0030628557994532954,0.0022663095721409754,0.0013963883414491258
2.0,105,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,188,16,600,600,medium,32,4,1,64,600,600,0.20977698435863945,0.007505319463588158,0.006272891750656879,0.004565187692677942
2.0,105,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,188,16,600,600,medium,32,4,1,64,600,600,4.013008144676313,2.4558866238126752e-05,2.4381378070016668e-05,2.3861157335290352e-05
2.0,106,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.12867608288690857,0.012439433741493719,0.009187259776421574,0.005769218656095181
2.0,106,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.39083308102430264,0.008381465775042805,0.006959237944397861,0.005148174656821927
2.0,106,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.6128853503971141,0.005526859795952323,0.0043645232664430616,0.002743571274901597
2.0,106,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.34816544899034574,0.0097349610569075,0.00848583092177642,0.0062194810363519065
2.0,106,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.796456008761069,0.0005696878834760627,0.00043141683405834437,0.00023860007598546735
2.0,107,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,189,15,600,600,medium,32,4,1,64,600,600,0.147433799472949,0.011455616533709155,0.008024848005713058,0.004667544308790945
2.0,107,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,189,15,600,600,medium,32,4,1,64,600,600,0.4052276232355381,0.006673859043023491,0.005248085965344772,0.003696641236517837
2.0,107,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,189,15,600,600,medium,32,4,1,64,600,600,0.5772657943228194,0.003532587958566042,0.002698331026773622,0.0016504968838311988
2.0,107,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,189,15,600,600,medium,32,4,1,64,600,600,0.1394482982649301,0.012569023141942328,0.00962562657416975,0.00613489580862106
2.0,107,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,189,15,600,600,medium,32,4,1,64,600,600,2.983961975784364,0.00015354880920941038,0.0001475649774612064,0.0001318815348139938
2.0,108,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.08411700246619844,0.014345331724797697,0.010596645667977817,0.00665448797755989
2.0,108,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.343625472903267,0.008179142665651225,0.006826204999850322,0.004990768574403615
2.0,108,classical_dense_fields_xent,Dense Ising+fields (xent),12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.40512427340988866,0.004853145521665304,0.0032360514624788016,0.0018096932101016878
2.0,108,classical_transformer_mle,AR Transformer (MLE),12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.1590260166045469,0.014264336340326412,0.011955165428343628,0.008365500992483118
2.0,108,classical_maxent_parity,"MaxEnt parity (P,z)",12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.4235443598394546,0.0001874811538056116,0.00018126866893680715,0.0001647203638556969
2.0,109,iqp_parity_mse,IQP (parity),12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.10593028538590249,0.011595328022172396,0.008748866873559366,0.00550433912727075
2.0,109,classical_nnn_fields_parity,Ising+fields (NN+NNN),12,200,1.0,512,0.1,204,183,21,600,600,medium,32,4,1,64,600,600,0.3467320547608778,0.009781559702710097,0.007922864506427908,0.005349203173695201
